Index,Name,Form,Pokemon,Gender,CP,HP,Atk IV,Def IV,Sta IV,IV Avg,Level Min,Level Max,Quick Move,Charge Move,Charge Move 2,Scan Date,Catch Date,Weight,Height,Lucky,Shadow/Purified,Favorite,Dust,Rank % (G),Rank # (G),Stat Product (G),Dust Cost (G),Candy Cost (G),Name (G),Form (G),Sha/Pur (G),Rank % (U),Rank # (U),Stat Product (U),Dust Cost (U),Candy Cost (U),Name (U),Form (U),Sha/Pur (U),Rank % (L),Rank # (L),Stat Product (L),Dust Cost (L),Candy Cost (L),Name (L),Form (L),Sha/Pur (L),Marked for PvP use
460,Deerling,,585,♀,216,57,14,15,10,86.7,7.0,7.0,,,,"2023-06-06 10:27",4/10/2023,,,0,0,0,800,70.06%,1227,95.51%,51200,104,Sawsbuck,,0,74.36%,1051,96.58%,353200,342,Sawsbuck,,0,91.06%,367,95.84%,800,51,Sawsbuck,,0,
461,Deerling,,585,♀,402,82,5,9,10,53.3,14.0,14.0,,,,"2023-06-06 10:27",5/18/2023,,,0,0,0,1600,92.70%,300,97.06%,45100,93,Sawsbuck,,0,87.91%,496,97.53%,469600,322,Sawsbuck,,0,45.15%,2247,91.82%,10800,12,Deerling,,0,
462,Deerling,,585,♂,935,126,6,15,15,80.0,32.0,32.0,,,,"2023-06-06 10:27",5/18/2023,,,0,0,0,0,93.97%,248,93.08%,378000,162,Deerling,,0,97.26%,113,98.77%,266000,212,Sawsbuck,,0,,,,,,,,,
463,Vanilluxe,,584,♀,2023,127,13,12,15,88.9,25.5,25.5,,,,"2023-06-06 10:27",12/24/2022,,,1,0,0,2000,,,,,,,,,67.81%,1319,96.77%,37000,67,Vanilluxe,,0,,,,,,,,,
464,Ducklett,,580,♀,76,42,6,4,9,42.2,4.0,4.0,,,,"2023-06-06 10:26",6/5/2023,,,0,0,0,400,46.62%,2187,94.67%,94900,146,Swanna,,0,31.04%,2825,85.60%,518400,348,Swanna,,0,62.83%,1523,93.11%,67400,72,Ducklett,,0,
465,Ducklett,,580,♀,116,52,4,5,4,28.9,6.0,6.0,,,,"2023-06-06 10:26",5/13/2023,,,0,0,0,600,30.57%,2844,93.90%,97400,146,Swanna,,0,13.87%,3528,83.16%,516400,344,Swanna,,0,94.97%,207,97.21%,5400,57,Swanna,,0,
466,Ducklett,,580,♂,145,58,8,5,9,48.9,7.0,7.0,,,,"2023-06-06 10:26",6/5/2023,,,0,0,0,800,18.12%,3354,93.20%,87200,136,Swanna,,0,44.27%,2283,87.15%,515200,342,Swanna,,0,50.31%,2036,92.53%,3200,54,Swanna,,0,
467,Ducklett,,580,♂,181,64,9,15,15,86.7,8.0,8.0,,,,"2023-06-06 10:26",2/18/2023,,,0,0,0,800,67.67%,1325,95.67%,73600,123,Swanna,,0,98.53%,61,96.95%,513600,340,Swanna,,0,71.89%,1152,93.91%,46600,49,Ducklett,,0,
468,Ducklett,,580,♂,260,80,1,8,10,42.2,13.0,13.0,,,,"2023-06-06 10:26",5/4/2023,,,0,0,0,1600,97.00%,124,98.04%,83800,128,Swanna,,0,37.02%,2580,86.31%,502800,326,Swanna,,0,82.69%,710,95.07%,55300,53,Ducklett,,0,
469,Duosion,,578,♀,1693,130,14,11,15,88.9,30.0,30.0,,,,"2023-06-06 10:26",1/9/2023,,,0,0,0,5000,,,,,,,,,37.19%,2573,95.64%,5000,104,Reuniclus,,0,,,,,,,,,
470,Solosis,,577,♂,54,23,3,9,12,53.3,2.0,2.0,,,,"2023-06-06 10:26",6/1/2023,,,0,0,0,200,64.71%,1446,95.51%,100600,129,Duosion,,0,88.84%,458,97.86%,174600,301,Reuniclus,,0,96.53%,143,96.93%,8600,40,Duosion,,0,
471,Solosis,,577,♂,96,29,12,14,7,73.3,3.0,3.0,,,,"2023-06-06 10:26",5/11/2023,,,0,0,0,400,91.45%,351,94.77%,519200,300,Solosis,,0,49.43%,2072,96.10%,135200,257,Reuniclus,,0,74.90%,1029,94.08%,7200,37,Duosion,,0,
472,Solosis,,577,♂,159,39,0,8,9,37.8,5.0,5.0,,,,"2023-06-06 10:26",5/20/2023,,,0,0,0,600,85.05%,613,96.64%,107600,131,Duosion,,0,92.41%,312,98.12%,195600,323,Reuniclus,,0,79.12%,856,94.43%,19600,26,Solosis,,0,
473,Solosis,,577,♀,205,42,7,14,3,53.3,6.0,6.0,,,,"2023-06-06 10:26",,,,0,0,0,600,85.84%,581,96.70%,97400,121,Duosion,,0,73.19%,1099,97.03%,157400,277,Reuniclus,,0,92.63%,303,96.51%,600,126,Reuniclus,,0,
474,Solosis,,577,♀,260,48,15,12,12,86.7,7.0,7.0,,,,"2023-06-06 10:26",4/5/2023,,,0,0,0,800,96.83%,131,97.10%,500200,292,Solosis,,0,37.00%,2581,95.64%,120200,239,Reuniclus,,0,65.42%,1417,93.39%,12400,16,Solosis,,0,
475,Solosis,,577,♀,291,51,8,15,10,73.3,8.0,8.0,,,,"2023-06-06 10:26",5/11/2023,,,0,0,0,800,92.82%,295,95.30%,513600,290,Solosis,,0,79.46%,842,97.32%,135600,253,Reuniclus,,0,94.07%,244,96.26%,12400,16,Solosis,,0,
476,Solosis,,577,♂,332,53,12,14,7,73.3,9.0,9.0,,,,"2023-06-06 10:26",5/16/2023,,,0,0,0,1000,91.45%,351,94.77%,512000,288,Solosis,,0,49.43%,2072,96.10%,128000,245,Reuniclus,,0,74.90%,1029,94.08%,0,25,Duosion,,0,
477,Solosis,,577,♀,446,66,0,9,11,44.4,13.0,13.0,,,,"2023-06-06 10:26",5/30/2023,,,0,0,0,1600,93.97%,248,97.94%,25300,151,Reuniclus,,0,96.12%,160,98.52%,172800,293,Reuniclus,,0,96.61%,140,96.85%,4800,6,Solosis,,0,
478,Solosis,,577,♀,554,71,3,11,6,44.4,16.0,16.0,,,,"2023-06-06 10:26",,,,0,0,0,1900,97.19%,116,98.55%,15100,139,Reuniclus,,0,87.99%,493,97.80%,154600,271,Reuniclus,,0,,,,,,,,,
479,Solosis,,577,♂,564,73,11,12,15,84.4,15.0,15.0,,,,"2023-06-06 10:26",,,,0,0,0,1900,98.66%,56,98.02%,496400,268,Solosis,,0,54.09%,1881,96.27%,106400,219,Reuniclus,,0,,,,,,,,,
480,Solosis,,577,♂,576,75,1,7,9,37.8,17.0,17.0,,,,"2023-06-06 10:26",5/9/2023,,,0,0,0,2200,78.66%,875,96.23%,78800,95,Duosion,,0,90.16%,404,97.95%,166800,287,Reuniclus,,0,,,,,,,,,
481,Solosis,,577,♀,618,74,15,15,12,93.3,16.0,16.0,,,,"2023-06-06 10:26",3/26/2023,,,0,0,0,1900,97.80%,91,97.54%,434600,264,Solosis,,0,49.79%,2057,96.11%,92600,207,Reuniclus,,0,,,,,,,,,
482,Solosis,,577,♀,631,77,6,8,9,51.1,18.0,18.0,,,,"2023-06-06 10:26",6/6/2023,,,0,0,0,2200,55.34%,1830,95.52%,4400,129,Reuniclus,,0,54.68%,1857,96.29%,132400,247,Reuniclus,,0,,,,,,,,,
483,Solosis,,577,♀,720,83,3,15,11,64.4,20.0,20.0,,,,"2023-06-06 10:26",5/27/2023,,,0,0,0,2500,91.28%,358,97.22%,51500,71,Duosion,,0,98.66%,56,98.99%,116000,231,Reuniclus,,0,,,,,,,,,
484,Solosis,,577,♀,826,93,1,6,15,48.9,24.0,24.0,,,,"2023-06-06 10:25",5/18/2023,,,0,0,0,3500,74.19%,1058,96.00%,36500,57,Duosion,,0,96.68%,137,98.59%,121000,243,Reuniclus,,0,,,,,,,,,
485,Solosis,,577,♀,1008,101,5,10,15,66.7,28.0,28.0,,,,"2023-06-06 10:25",6/2/2023,,,0,0,0,4500,84.79%,624,92.78%,419000,198,Solosis,,0,94.80%,214,98.36%,60000,181,Reuniclus,,0,,,,,,,,,
486,Gothita,,574,♀,401,74,4,2,4,22.2,18.0,18.0,,,,"2023-06-06 10:25",5/8/2023,,,0,0,0,2200,45.91%,2216,94.76%,385400,281,Gothorita,,0,5.71%,3862,91.64%,484400,381,Gothitelle,,0,30.09%,2864,91.15%,20400,18,Gothita,,0,
487,Gothita,,574,♂,744,104,6,13,15,75.6,30.0,30.0,,,,"2023-06-06 10:25",5/17/2023,,,0,0,0,5000,94.24%,237,97.87%,150000,207,Gothorita,,0,89.69%,423,97.37%,301000,307,Gothitelle,,0,,,,,,,,,
488,Minccino,,572,♀,11,15,15,8,15,84.4,1.0,1.0,,,,"2023-06-06 10:25",4/27/2023,,,0,0,0,200,68.60%,1287,95.81%,69000,128,Cinccino,,0,95.16%,199,96.53%,520000,354,Cinccino,,0,66.74%,1363,93.40%,6400,64,Cinccino,,0,
489,Minccino,,572,♀,215,67,2,12,13,60.0,10.0,10.0,,,,"2023-06-06 10:25",4/30/2023,,,0,0,0,1000,89.89%,415,97.18%,66000,116,Cinccino,,0,77.70%,914,92.70%,510000,336,Cinccino,,0,94.80%,214,96.72%,52000,54,Minccino,,0,
490,Minccino,,572,♂,361,88,2,8,15,55.6,17.0,17.0,,,,"2023-06-06 10:25",5/30/2023,,,0,0,0,2200,98.56%,60,98.57%,48800,93,Cinccino,,0,62.00%,1557,90.64%,488800,310,Cinccino,,0,97.05%,122,97.33%,34300,31,Minccino,,0,
491,Minccino,,572,♂,462,94,0,10,1,24.4,23.0,23.0,,,,"2023-06-06 10:25",5/30/2023,,,0,0,0,3500,92.45%,310,97.43%,26000,72,Cinccino,,0,12.80%,3572,84.37%,458000,282,Cinccino,,0,82.25%,728,94.86%,10500,9,Minccino,,0,
492,Minccino,,572,♀,503,96,15,10,11,80.0,21.0,21.0,,,,"2023-06-06 10:25",3/2/2023,,,0,0,0,3000,49.62%,2064,94.92%,19000,68,Cinccino,,0,94.09%,243,96.14%,470000,294,Cinccino,,0,,,,,,,,,
493,Zoroark,Normal,571,♂,1081,87,10,15,15,88.9,15.0,15.0,,,,"2023-06-06 10:25",,,,0,0,0,1900,71.82%,1155,95.94%,23900,22,Zoroark,Normal,0,87.23%,524,97.37%,226400,238,Zoroark,Normal,0,,,,,,,,,
494,Zorua,Normal,570,♀,132,37,0,4,9,28.9,5.0,5.0,,,,"2023-06-06 10:25",5/27/2023,,,0,0,0,600,36.24%,2612,94.33%,56600,111,Zoroark,Normal,0,80.63%,794,97.00%,431600,346,Zoroark,Normal,0,72.97%,1108,94.21%,31000,38,Zorua,Normal,0,
495,Zorua,Normal,570,♀,154,38,14,12,14,88.9,5.0,5.0,,,,"2023-06-06 10:25",3/5/2023,,,0,0,0,600,59.76%,1649,95.36%,45100,100,Zoroark,Normal,0,59.29%,1668,96.06%,247600,316,Zoroark,Normal,0,89.67%,424,95.70%,2400,54,Zoroark,Normal,0,
496,Zorua,Normal,570,♂,297,54,3,10,10,51.1,10.0,10.0,,,,"2023-06-06 10:25",5/16/2023,,,0,0,0,1000,94.11%,242,97.61%,46000,98,Zoroark,Normal,0,89.08%,448,97.49%,348000,336,Zoroark,Normal,0,76.46%,965,94.50%,19300,24,Zorua,Normal,0,
497,Zorua,Normal,570,♂,489,68,11,0,4,33.3,17.0,17.0,,,,"2023-06-06 10:25",6/2/2023,,,0,0,0,2200,9.13%,3722,92.69%,27800,75,Zoroark,Normal,0,4.69%,3904,93.40%,376800,310,Zoroark,Normal,0,2.10%,4010,88.13%,0,0,Zorua,Normal,0,
498,Zorua,Normal,570,♂,805,91,9,7,15,68.9,26.0,26.0,,,,"2023-06-06 10:25",5/22/2023,,,0,0,0,4000,80.02%,819,88.13%,436000,214,Zorua,Normal,0,59.34%,1666,96.06%,217000,264,Zoroark,Normal,0,,,,,,,,,
499,Garbodor,,569,♂,245,52,15,15,15,100.0,4.0,4.0,,,,"2023-06-06 10:25",,,,0,0,0,0,29.18%,2901,93.93%,54400,60,Garbodor,,0,91.01%,369,97.36%,380400,298,Garbodor,,0,79.29%,849,95.65%,4000,7,Garbodor,,0,
500,Trubbish,,568,♀,92,36,7,11,4,48.9,4.0,4.0,,,,"2023-06-06 10:25",3/29/2023,,,0,0,0,400,42.69%,2348,94.59%,67400,122,Garbodor,,0,53.53%,1904,94.66%,518400,348,Garbodor,,0,57.14%,1756,93.53%,4800,58,Garbodor,,0,
501,Trubbish,,568,♂,215,57,11,12,15,84.4,8.0,8.0,,,,"2023-06-06 10:25",2/22/2023,,,0,0,0,800,85.57%,592,96.80%,55600,108,Garbodor,,0,94.58%,223,97.83%,441600,340,Garbodor,,0,45.08%,2250,92.14%,29200,34,Trubbish,,0,
502,Trubbish,,568,♂,415,78,12,15,14,91.1,15.0,15.0,,,,"2023-06-06 10:25",4/20/2023,,,0,0,0,1900,59.10%,1676,95.33%,35400,83,Garbodor,,0,93.33%,274,97.65%,397400,318,Garbodor,,0,68.89%,1275,93.98%,12000,12,Trubbish,,0,
503,Archen,,566,♀,1016,94,14,10,13,82.2,20.0,20.0,,,,"2023-06-06 10:25",6/1/2023,,,0,0,0,2500,65.03%,1433,95.63%,70000,62,Archen,,0,26.30%,3019,94.53%,43000,88,Archeops,,0,,,,,,,,,
504,Archen,,566,♂,1033,96,13,13,15,91.1,20.0,20.0,,,,"2023-06-06 10:24",3/27/2023,,,0,0,0,2500,79.88%,825,96.43%,65000,58,Archen,,0,82.59%,714,96.84%,43000,88,Archeops,,0,,,,,,,,,
505,Archen,,566,♂,1048,96,14,15,15,97.8,20.0,20.0,,,,"2023-06-06 10:24",3/4/2023,,,0,0,0,2500,76.04%,982,96.21%,60500,54,Archen,,0,60.76%,1608,95.86%,39000,84,Archeops,,0,,,,,,,,,
506,Tirtouga,,564,♀,837,94,14,12,15,91.1,20.0,20.0,,,,"2023-06-06 10:24",4/30/2023,,,0,0,0,2500,53.68%,1898,93.70%,256000,248,Tirtouga,,0,55.14%,1838,96.21%,178000,232,Carracosta,,0,,,,,,,,,
507,Tirtouga,,564,♂,845,93,15,15,13,95.6,20.0,20.0,,,,"2023-06-06 10:24",5/16/2023,,,0,0,0,2500,59.54%,1658,94.00%,245000,248,Tirtouga,,0,50.99%,2008,96.04%,169000,220,Carracosta,,0,,,,,,,,,
508,Scraggy,,559,♂,127,38,3,6,13,48.9,4.0,4.0,,,,"2023-06-06 10:24",5/22/2023,,,0,0,0,400,79.73%,831,96.50%,74400,128,Scrafty,,0,47.16%,2165,91.60%,518400,348,Scrafty,,0,98.71%,54,97.97%,5600,59,Scrafty,,0,
509,Scraggy,,559,♀,130,38,6,9,12,60.0,4.0,4.0,,,,"2023-06-06 10:24",5/23/2023,,,0,0,0,400,69.43%,1253,95.88%,70900,125,Scrafty,,0,72.77%,1116,94.48%,518400,348,Scrafty,,0,94.29%,235,96.82%,18800,26,Scraggy,,0,
510,Scraggy,,559,♀,176,42,10,15,11,80.0,5.0,5.0,,,,"2023-06-06 10:24",5/23/2023,,,0,0,0,600,96.75%,134,97.53%,517600,296,Scraggy,,0,98.07%,80,98.56%,517600,346,Scrafty,,0,85.64%,589,95.09%,4000,56,Scrafty,,0,
511,Scraggy,,559,♀,200,47,0,13,12,55.6,6.0,6.0,,,,"2023-06-06 10:24",5/28/2023,,,0,0,0,600,84.76%,625,96.83%,72400,124,Scrafty,,0,57.44%,1744,92.71%,516400,344,Scrafty,,0,98.24%,73,97.70%,3600,55,Scrafty,,0,
512,Scraggy,,559,♂,272,56,1,8,14,51.1,8.0,8.0,,,,"2023-06-06 10:24",5/27/2023,,,0,0,0,800,86.89%,538,97.00%,69600,120,Scrafty,,0,49.96%,2050,91.91%,513600,340,Scrafty,,0,98.95%,44,98.55%,15600,20,Scraggy,,0,
513,Scraggy,,559,♂,303,59,2,3,12,37.8,9.0,9.0,,,,"2023-06-06 10:24",5/22/2023,,,0,0,0,1000,91.11%,365,97.38%,72000,121,Scrafty,,0,31.16%,2820,89.85%,512000,338,Scrafty,,0,71.26%,1178,94.49%,14000,18,Scraggy,,0,
514,Scraggy,,559,♀,376,63,15,5,13,73.3,10.0,10.0,,,,"2023-06-06 10:24",5/25/2023,,,0,0,0,1000,90.62%,385,95.62%,510000,286,Scraggy,,0,90.96%,371,97.21%,495000,336,Scrafty,,0,16.00%,3441,90.54%,7200,10,Scraggy,,0,
515,Scraggy,,559,♀,448,69,12,9,13,75.6,12.0,12.0,,,,"2023-06-06 10:24",5/25/2023,,,0,0,0,1300,93.28%,276,96.40%,505400,280,Scraggy,,0,94.97%,207,97.84%,505400,330,Scrafty,,0,24.40%,3097,91.28%,2600,4,Scraggy,,0,
516,Scraggy,,559,♀,532,73,14,13,10,82.2,14.0,14.0,,,,"2023-06-06 10:24",,,,0,0,0,1600,96.80%,132,97.54%,484600,272,Scraggy,,0,92.43%,311,97.44%,469600,322,Scrafty,,0,,,,,,,,,
517,Scraggy,,559,♀,744,89,11,11,12,75.6,20.0,20.0,,,,"2023-06-06 10:24",3/1/2023,,,0,0,0,2500,92.82%,295,96.32%,475000,248,Scraggy,,0,96.36%,150,98.12%,475000,298,Scrafty,,0,,,,,,,,,
518,Scraggy,,559,♂,793,94,5,12,14,68.9,22.0,22.0,,,,"2023-06-06 10:24",5/23/2023,,,0,0,0,3000,96.92%,127,98.23%,16500,65,Scrafty,,0,82.10%,734,95.79%,464000,288,Scrafty,,0,,,,,,,,,
519,Scraggy,,559,♀,1160,109,13,14,11,84.4,31.0,31.0,,,,"2023-06-06 10:24",5/23/2023,,,0,0,0,6000,96.80%,132,97.54%,375000,174,Scraggy,,0,95.68%,178,97.98%,360000,224,Scrafty,,0,,,,,,,,,
520,Dwebble,,557,♀,47,23,3,14,7,53.3,2.0,2.0,,,,"2023-06-06 10:24",4/25/2023,,,0,0,0,200,98.12%,78,98.58%,58600,117,Crustle,,0,93.92%,250,98.19%,394600,352,Crustle,,0,83.61%,672,95.08%,5200,61,Crustle,,0,
521,Dwebble,,557,♂,345,67,4,9,15,62.2,11.0,11.0,,,,"2023-06-06 10:24",5/9/2023,,,0,0,0,1300,95.38%,190,97.98%,44000,96,Crustle,,0,90.43%,393,97.87%,346000,334,Crustle,,0,56.85%,1768,92.80%,13500,18,Dwebble,,0,
522,Dwebble,,557,♀,436,75,5,5,15,55.6,14.0,14.0,,,,"2023-06-06 10:24",5/6/2023,,,0,0,0,1600,80.29%,808,96.61%,35600,84,Crustle,,0,78.00%,902,97.10%,349600,322,Crustle,,0,93.50%,267,96.13%,7000,8,Dwebble,,0,
523,Darumaka,Normal,554,♀,597,96,14,10,14,84.4,15.0,15.0,,,,"2023-06-06 10:23",5/9/2023,,,0,0,0,1900,73.63%,1081,94.51%,371400,268,Darumaka,Normal,0,24.93%,3075,94.99%,81900,124,Darmanitan,Normal,0,,,,,,,,,
524,Darumaka,Normal,554,♂,1150,136,5,13,15,73.3,30.0,30.0,,,,"2023-06-06 10:23",,,,0,0,0,5000,99.44%,24,98.73%,370000,182,Darumaka,Normal,0,91.21%,361,92.19%,400000,182,Darumaka,Normal,0,,,,,,,,,
525,Petilil,,548,♀,41,21,9,12,3,53.3,2.0,2.0,,,,"2023-06-06 10:23",4/26/2023,,,0,0,0,200,67.79%,1320,95.37%,55600,114,Lilligant,Normal,0,36.58%,2598,95.54%,345600,352,Lilligant,Normal,0,92.80%,296,95.81%,5200,61,Lilligant,Normal,0,
526,Petilil,,548,♀,125,41,4,12,15,68.9,5.0,5.0,,,,"2023-06-06 10:23",4/26/2023,,,0,0,0,600,81.54%,757,96.12%,50600,105,Lilligant,Normal,0,97.29%,112,98.74%,331600,346,Lilligant,Normal,0,91.67%,342,95.81%,35400,42,Petilil,,0,
527,Petilil,,548,♀,179,49,1,14,15,66.7,7.0,7.0,,,,"2023-06-06 10:23",4/24/2023,,,0,0,0,800,99.98%,2,99.88%,51200,104,Lilligant,Normal,0,99.83%,8,99.83%,341200,342,Lilligant,Normal,0,99.90%,5,99.06%,35200,40,Petilil,,0,
528,Petilil,,548,♀,400,74,0,9,11,44.4,16.0,16.0,,,,"2023-06-06 10:23",4/25/2023,,,0,0,0,1900,92.11%,324,96.98%,31600,79,Lilligant,Normal,0,97.48%,104,98.77%,380600,314,Lilligant,Normal,0,99.61%,17,98.48%,17600,16,Petilil,,0,
529,Petilil,,548,♀,433,71,15,15,10,88.9,15.0,15.0,,,,"2023-06-06 10:23",2/21/2023,,,0,0,0,1900,31.16%,2820,93.75%,23900,72,Lilligant,Normal,0,55.19%,1836,96.25%,236400,303,Lilligant,Normal,0,38.46%,2521,91.49%,7600,8,Petilil,,0,
530,Petilil,,548,♀,759,95,2,14,3,42.2,30.0,30.0,,,,"2023-06-06 10:23",4/24/2023,,,0,0,0,5000,45.27%,2242,81.99%,400000,182,Petilil,,0,90.09%,407,97.94%,288000,232,Lilligant,Normal,0,,,,,,,,,
531,Whimsicott,,547,♂,1134,99,14,15,12,91.1,20.0,20.0,,,,"2023-06-06 10:23",4/29/2023,,,0,0,0,2500,19.49%,3298,92.95%,39000,34,Whimsicott,,0,99.32%,29,98.04%,475000,248,Whimsicott,,0,,,,,,,,,
532,Whimsicott,,547,♂,1418,112,13,15,14,93.3,25.0,25.0,,,,"2023-06-06 10:23",,,,0,0,0,4000,39.49%,2479,94.07%,8000,6,Whimsicott,,0,99.73%,12,98.88%,444000,220,Whimsicott,,0,,,,,,,,,
533,Whirlipede,,544,♂,665,82,1,15,6,48.9,24.0,24.0,,,,"2023-06-06 10:23",5/26/2023,,,0,0,0,3500,29.40%,2892,81.61%,451000,226,Whirlipede,,0,92.41%,312,97.94%,421000,326,Scolipede,,0,,,,,,,,,
534,Whirlipede,,544,♂,759,91,0,15,12,60.0,27.0,27.0,,,,"2023-06-06 10:23",2/2/2023,,,0,0,0,4500,50.67%,2021,84.65%,428000,206,Whirlipede,,0,99.27%,31,99.17%,370000,306,Scolipede,,0,,,,,,,,,
535,Sewaddle,,540,♀,140,43,4,13,7,53.3,6.0,6.0,,,,"2023-06-06 10:23",5/10/2023,,,0,0,0,600,95.85%,171,97.77%,52400,181,Leavanny,,0,82.05%,736,97.38%,342400,419,Leavanny,,0,86.03%,573,95.51%,43900,48,Sewaddle,,0,
536,Sewaddle,,540,♂,165,46,5,13,4,48.9,7.0,7.0,,,,"2023-06-06 10:23",5/10/2023,,,0,0,0,800,83.83%,663,96.56%,51200,179,Leavanny,,0,63.79%,1484,96.55%,341200,417,Leavanny,,0,98.27%,72,97.77%,800,126,Leavanny,,0,
537,Sewaddle,,540,♂,183,48,14,10,11,77.8,7.0,7.0,,,,"2023-06-06 10:23",,,,0,0,0,800,94.73%,217,97.07%,515200,317,Swadloon,,0,32.60%,2761,95.34%,255200,402,Leavanny,,0,68.13%,1306,93.05%,0,125,Leavanny,,0,
538,Sewaddle,,540,♂,215,53,3,15,6,53.3,9.0,9.0,,,,"2023-06-06 10:23",5/13/2023,,,0,0,0,1000,98.49%,63,98.40%,48000,175,Leavanny,,0,91.58%,346,98.01%,338000,413,Leavanny,,0,98.44%,65,97.54%,14000,43,Swadloon,,0,
539,Sewaddle,,540,♂,310,64,0,6,1,15.6,14.0,14.0,,,,"2023-06-06 10:23",4/28/2023,,,0,0,0,1600,64.27%,1464,95.50%,41600,165,Leavanny,,0,72.94%,1109,96.94%,441600,397,Leavanny,,0,95.02%,205,96.45%,5100,31,Swadloon,,0,
540,Sewaddle,,540,♂,334,65,15,15,14,97.8,12.0,12.0,,,,"2023-06-06 10:22",5/20/2023,,,0,0,0,1300,98.71%,54,98.44%,433400,305,Swadloon,,0,59.46%,1661,96.38%,217400,351,Leavanny,,0,60.46%,1620,93.28%,21000,24,Sewaddle,,0,
541,Sewaddle,,540,♂,379,70,15,8,14,82.2,14.0,14.0,,,,"2023-06-06 10:22",5/11/2023,,,0,0,0,1600,94.29%,235,97.00%,469600,297,Swadloon,,0,30.28%,2856,95.24%,229600,367,Leavanny,,0,6.64%,3824,88.58%,15200,16,Sewaddle,,0,
542,Sewaddle,,540,♀,397,72,1,15,3,42.2,17.0,17.0,,,,"2023-06-06 10:22",5/6/2023,,,0,0,0,2200,70.23%,1220,95.79%,24800,147,Leavanny,,0,93.77%,256,98.22%,350800,385,Leavanny,,0,82.10%,734,95.10%,18800,16,Sewaddle,,0,
543,Sewaddle,,540,♂,500,87,0,2,12,31.1,22.0,22.0,,,,"2023-06-06 10:22",5/6/2023,,,0,0,0,3000,73.48%,1087,95.95%,3000,128,Leavanny,,0,80.20%,812,97.28%,365000,363,Leavanny,,0,96.53%,143,97.20%,0,0,Sewaddle,,0,
544,Sewaddle,,540,♀,538,86,7,13,14,75.6,21.0,21.0,,,,"2023-06-06 10:22",5/7/2023,,,0,0,0,3000,79.51%,840,96.29%,0,125,Leavanny,,0,94.41%,230,98.28%,240000,369,Leavanny,,0,,,,,,,,,
545,Sewaddle,,540,♂,688,92,12,15,8,77.8,26.0,26.0,,,,"2023-06-06 10:22",5/21/2023,,,0,0,0,4000,93.80%,255,96.84%,436000,239,Swadloon,,0,64.35%,1461,96.57%,186000,339,Leavanny,,0,,,,,,,,,
546,Sewaddle,,540,♀,701,97,8,15,13,80.0,27.0,27.0,,,,"2023-06-06 10:22",4/30/2023,,,0,0,0,4500,93.36%,273,96.70%,428000,231,Swadloon,,0,81.17%,772,97.33%,178000,331,Leavanny,,0,,,,,,,,,
547,Throh,,538,♂,33,24,6,14,4,53.3,1.0,1.0,,,,"2023-06-06 10:22",5/18/2023,,,0,0,0,200,89.69%,423,97.57%,56000,66,Throh,,0,69.84%,1236,96.61%,346000,304,Throh,,0,15.68%,3454,87.74%,4800,12,Throh,,0,
548,Throh,,538,♂,794,120,14,14,12,88.9,11.0,11.0,,,,"2023-06-06 10:22",5/29/2023,,,0,0,0,1300,32.41%,2769,94.43%,35500,38,Throh,,0,39.12%,2494,95.24%,238000,254,Throh,,0,,,,,,,,,
549,Throh,,538,♂,900,132,7,11,15,73.3,13.0,13.0,,,,"2023-06-06 10:22",5/2/2023,,,0,0,0,1600,85.81%,582,97.09%,35800,35,Throh,,0,73.60%,1082,96.79%,294800,276,Throh,,0,,,,,,,,,
550,Throh,,538,♂,1610,174,3,13,7,51.1,24.0,24.0,,,,"2023-06-06 10:22",5/30/2023,,,0,0,0,3500,,,,,,,,,93.19%,280,98.00%,313000,226,Throh,,0,,,,,,,,,
551,Palpitoad,,536,♂,854,120,15,11,12,84.4,22.0,22.0,,,,"2023-06-06 10:22",12/26/2022,,,0,0,0,3000,92.99%,288,96.79%,406000,238,Palpitoad,,0,34.19%,2696,95.42%,204000,323,Seismitoad,,0,,,,,,,,,
552,Tympole,,535,♀,52,31,3,9,7,42.2,3.0,3.0,,,,"2023-06-06 10:22",5/24/2023,,,0,0,0,400,95.41%,189,97.67%,58200,190,Seismitoad,,0,83.96%,658,97.62%,394200,425,Seismitoad,,0,78.14%,896,94.42%,71700,77,Tympole,,0,
553,Tympole,,535,♂,55,31,5,13,10,62.2,3.0,3.0,,,,"2023-06-06 10:22",6/3/2023,,,0,0,0,400,64.64%,1449,95.41%,52200,184,Seismitoad,,0,82.86%,703,97.55%,333200,425,Seismitoad,,0,94.21%,238,96.61%,64700,71,Tympole,,0,
554,Tympole,,535,♀,75,38,2,11,14,60.0,4.0,4.0,,,,"2023-06-06 10:22",4/26/2023,,,0,0,0,400,94.02%,246,97.46%,54400,185,Seismitoad,,0,94.99%,206,98.50%,356400,423,Seismitoad,,0,98.51%,62,98.09%,4000,132,Seismitoad,,0,
555,Tympole,,535,♂,178,57,12,9,15,80.0,8.0,8.0,,,,"2023-06-06 10:22",5/18/2023,,,0,0,0,800,95.41%,189,97.25%,498600,315,Palpitoad,,0,49.72%,2060,96.06%,273600,415,Seismitoad,,0,55.41%,1827,93.64%,10800,39,Palpitoad,,0,
